,index,DFL_title,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,newurl,mpaarating,rlsdt,budget,worldwide,DIR_COUNT,DIR_AGE,DIR_RTG,DIR_FILM_COUNT,WTR_COUNT,WTR_AGE,WTR_FILM_COUNT,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,romance,sci,sport,thriller,western,newmpaarating_G,newmpaarating_Not Rated,newmpaarating_PG,newmpaarating_PG-13,budget_adj,worldwide_adj,ROI,rlsdt_dt,rlsdt_mo,rlsdt_day,rlsdt_daynm,rlsdt_dayofwk,rlsdt_season,rlsdt_season_NM
340,342,The Many Adventures of Winnie the Pooh,tt0076363,movie,The Many Adventures of Winnie the Pooh,1977,74,"Adventure,Animation,Comedy",7.5,35504.0,https://www.imdb.com/title/tt0076363,G,1977-03-11 00:00:00,error,error,3.0,72.0,6.584294088531414,0.0,3.0,78.33333333333333,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1977-03-11,3.0,11.0,Friday,6.0,4.0,Winter
341,343,The Mighty Ducks,tt0104868,movie,The Mighty Ducks,1992,104,"Comedy,Drama,Family",6.5,65105.0,https://www.imdb.com/title/tt0104868,PG,1992-10-02 00:00:00,"$10,000,000 (estimated)","$50,752,337",1.0,34.0,6.433333333333334,3.0,1.0,30.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,50752337,4.0752337,1992-10-02,10.0,2.0,Friday,6.0,3.0,Fall
342,344,The Million Dollar Duck,tt0066728,movie,The Million Dollar Duck,1971,89,"Comedy,Family,Sci-Fi",5.7,2329.0,https://www.imdb.com/title/tt0066728,G,1971-06-30 00:00:00,error,error,1.0,42.0,6.8,1.0,2.0,60.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,1971-06-30,6.0,30.0,Wednesday,4.0,1.0,Spring
343,345,The Million Dollar Duck,tt5372452,movie,The Million Dollar Duck,2016,71,Documentary,7.5,93.0,https://www.imdb.com/title/tt5372452,PG,2016-01-24 00:00:00,error,error,1.0,47.0,6.584294088531414,0.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2016-01-24,1.0,24.0,Sunday,1.0,4.0,Winter
344,346,The Misadventures of Merlin Jones,tt0058355,movie,The Misadventures of Merlin Jones,1964,91,"Comedy,Family,Sci-Fi",6.2,768.0,https://www.imdb.com/title/tt0058355,Approved,1964-03-25 00:00:00,error,error,1.0,59.0,6.476666666666666,30.0,3.0,49.0,7.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,1964-03-25,3.0,25.0,Wednesday,4.0,4.0,Winter
345,347,The Monkey's Uncle,tt0059462,movie,The Monkey's Uncle,1965,91,"Comedy,Family,Sci-Fi",5.9,896.0,https://www.imdb.com/title/tt0059462,G,1965-08-18 00:00:00,error,error,1.0,60.0,6.509375,32.0,2.0,49.0,8.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,1965-08-18,8.0,18.0,Wednesday,4.0,2.0,Summer
346,348,The Moon-Spinners,tt0058371,movie,The Moon-Spinners,1964,118,"Adventure,Family,Mystery",6.6,2607.0,https://www.imdb.com/title/tt0058371,G,1964-07-08 00:00:00,"$5,000,000 (estimated)",error,1.0,55.0,6.340000000000001,5.0,2.0,47.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5000000,0,-1.0,1964-07-08,7.0,8.0,Wednesday,4.0,2.0,Summer
347,349,The Muppet Christmas Carol,tt0104940,movie,The Muppet Christmas Carol,1992,85,"Comedy,Drama,Family",7.7,57288.0,https://www.imdb.com/title/tt0104940,G,1992-12-11 00:00:00,"$12,000,000 (estimated)","$32,574,382",1.0,29.0,6.584294088531414,0.0,2.0,117.0,40.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12000000,32574382,1.7145318333333333,1992-12-11,12.0,11.0,Friday,6.0,3.0,Fall
348,350,The Muppets,tt1204342,movie,The Muppets,2011,120,"Adventure,Comedy,Family",7.1,91355.0,https://www.imdb.com/title/tt1204342,PG,2011-11-23 00:00:00,"$45,000,000 (estimated)","$165,184,237",1.0,39.0,6.584294088531414,0.0,2.0,55.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45000000,165184237,2.6707608222222223,2011-11-23,11.0,23.0,Wednesday,4.0,3.0,Fall
349,351,The North Avenue Irregulars,tt0079639,movie,The North Avenue Irregulars,1979,100,"Action,Comedy,Crime",6.7,1223.0,https://www.imdb.com/title/tt0079639,G,1979-02-09 00:00:00,error,error,1.0,51.0,6.584294088531414,0.0,2.0,56.5,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1979-02-09,2.0,9.0,Friday,6.0,4.0,Winter
350,352,The Nutcracker and the Four Realms,tt5523010,movie,The Nutcracker and the Four Realms,2018,99,"Adventure,Family,Fantasy",5.5,32856.0,https://www.imdb.com/title/tt5523010,PG,2018-11-02 00:00:00,"$120,000,000 (estimated)","$173,961,069",2.0,70.0,6.62,25.0,3.0,221.0,21.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120000000,173961069,0.449675575,2018-11-02,11.0,2.0,Friday,6.0,3.0,Fall
351,353,The Odd Life of Timothy Green,tt1462769,movie,The Odd Life of Timothy Green,2012,105,"Comedy,Drama,Family",6.6,46586.0,https://www.imdb.com/title/tt1462769,PG,2012-08-15 00:00:00,"$25,000,000 (estimated)","$56,012,642",1.0,50.0,6.9,2.0,1.0,38.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,56012642,1.24050568,2012-08-15,8.0,15.0,Wednesday,4.0,2.0,Summer
352,354,"The One and Only, Genuine, Original Family Band",tt0063389,movie,"The One and Only, Genuine, Original Family Band",1968,110,"Comedy,Drama,Family",6.3,919.0,https://www.imdb.com/title/tt0063389,Passed,1969-04-25 00:00:00,"$4,000,000 (estimated)",error,1.0,40.0,6.199999999999999,3.0,2.0,74.0,8.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4000000,0,-1.0,1969-04-25,4.0,25.0,Friday,6.0,1.0,Spring
353,355,The Other Side of Heaven,tt0250371,movie,The Other Side of Heaven,2001,113,"Adventure,Biography,Drama",6.3,4383.0,https://www.imdb.com/title/tt0250371,PG,2002-04-12 00:00:00,"$7,000,000 (estimated)","$4,760,014",1.0,47.0,6.584294088531414,0.0,1.0,67.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7000000,4760014,-0.319998,2002-04-12,4.0,12.0,Friday,6.0,1.0,Spring
354,356,The Pacifier,tt0395699,movie,The Pacifier,2005,95,"Action,Comedy,Drama",5.6,92981.0,https://www.imdb.com/title/tt0395699,PG,2005-03-04 00:00:00,"$56,000,000 (estimated)","$198,636,868",1.0,41.0,6.099999999999999,3.0,2.0,35.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56000000,198636868,2.5470869285714284,2005-03-04,3.0,4.0,Friday,6.0,4.0,Winter
355,357,The Parent Trap,tt0055277,movie,The Parent Trap,1961,129,"Comedy,Family,Romance",7.2,21100.0,https://www.imdb.com/title/tt0055277,Passed,1961-06-21 00:00:00,error,"$29,650,385",1.0,42.0,7.4,1.0,1.0,62.0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29650385,,1961-06-21,6.0,21.0,Wednesday,4.0,1.0,Spring
356,358,The Parent Trap,tt0120783,movie,The Parent Trap,1998,128,"Adventure,Comedy,Drama",6.6,132583.0,https://www.imdb.com/title/tt0120783,PG,1998-07-29 00:00:00,error,"$92,108,659",1.0,49.0,6.584294088531414,0.0,3.0,78.33333333333333,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92108659,,1998-07-29,7.0,29.0,Wednesday,4.0,2.0,Summer
357,359,The Peanuts Movie,tt2452042,movie,The Peanuts Movie,2015,88,"Adventure,Animation,Comedy",7.0,45149.0,https://www.imdb.com/title/tt2452042,G,2015-11-06 00:00:00,"$99,000,000 (estimated)","$246,233,113",1.0,56.0,6.65,2.0,4.0,61.66666666666666,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99000000,246233113,1.4872031616161616,2015-11-06,11.0,6.0,Friday,6.0,3.0,Fall
358,360,The Pixar Story,tt1059955,movie,The Pixar Story,2007,88,Documentary,7.7,6581.0,https://www.imdb.com/title/tt1059955,G,2007-08-28 00:00:00,error,error,1.0,37.0,6.584294088531414,0.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2007-08-28,8.0,28.0,Tuesday,3.0,2.0,Summer
359,361,The Princess and the Frog,tt0780521,movie,The Princess and the Frog,2009,97,"Adventure,Animation,Comedy",7.1,138175.0,https://www.imdb.com/title/tt0780521,G,2009-12-11 00:00:00,"$105,000,000 (estimated)","$267,045,765",2.0,56.0,7.479999999999999,5.0,4.0,54.5,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105000000,267045765,1.543293,2009-12-11,12.0,11.0,Friday,6.0,3.0,Fall
360,362,The Princess Diaries,tt0247638,movie,The Princess Diaries,2001,115,"Comedy,Family,Romance",6.3,139977.0,https://www.imdb.com/title/tt0247638,G,2001-08-03 00:00:00,"$26,000,000 (estimated)","$165,335,153",1.0,67.0,6.072727272727272,11.0,2.0,34.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26000000,165335153,5.359044346153846,2001-08-03,8.0,3.0,Friday,6.0,2.0,Summer
361,363,The Princess Diaries 2: Royal Engagement,tt0368933,movie,The Princess Diaries 2: Royal Engagement,2004,113,"Comedy,Family,Romance",5.8,79196.0,https://www.imdb.com/title/tt0368933,G,2004-08-11 00:00:00,"$40,000,000 (estimated)","$134,734,481",1.0,70.0,6.084615384615384,13.0,3.0,35.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40000000,134734481,2.368362025,2004-08-11,8.0,11.0,Wednesday,4.0,2.0,Summer
362,364,The Reluctant Dragon,tt0034091,movie,The Reluctant Dragon,1941,74,"Animation,Comedy,Family",6.8,3234.0,https://www.imdb.com/title/tt0034091,Approved,1941-06-20 00:00:00,error,error,5.0,37.6,6.584294088531414,0.0,1.0,82.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1941-06-20,6.0,20.0,Friday,6.0,1.0,Spring
363,365,The Rescuers,tt0076618,movie,The Rescuers,1977,78,"Adventure,Animation,Comedy",6.9,62709.0,https://www.imdb.com/title/tt0076618,G,1977-06-22 00:00:00,"$7,500,000 (estimated)","$71,215,869",3.0,65.33333333333333,7.5,1.0,3.0,70.33333333333333,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7500000,71215869,8.4954492,1977-06-22,6.0,22.0,Wednesday,4.0,1.0,Spring
364,366,The Rescuers,tt1346308,movie,The Rescuers,2011,94,Documentary,7.4,31.0,https://www.imdb.com/title/tt1346308,Not Rated,2011-01-05 00:00:00,error,error,1.0,47.0,6.4,1.0,1.0,54.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2011-01-05,1.0,5.0,Wednesday,4.0,4.0,Winter
365,367,The Rescuers Down Under,tt0100477,movie,The Rescuers Down Under,1990,77,"Adventure,Animation,Comedy",6.8,41877.0,https://www.imdb.com/title/tt0100477,G,1990-11-16 00:00:00,"$30,000,000 (estimated)","$27,931,461",2.0,34.0,6.584294088531414,0.0,4.0,28.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000,27931461,-0.0689513,1990-11-16,11.0,16.0,Friday,6.0,3.0,Fall
366,368,The Rocketeer,tt0102803,movie,The Rocketeer,1991,108,"Action,Adventure,Family",6.5,56766.0,https://www.imdb.com/title/tt0102803,PG,1991-06-21 00:00:00,"$35,000,000 (estimated)","$46,704,056",1.0,41.0,6.4,1.0,4.0,39.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,46704056,0.3344016,1991-06-21,6.0,21.0,Friday,6.0,1.0,Spring
367,369,The Rookie,tt0265662,movie,The Rookie,2002,127,"Drama,Family,Sport",6.9,34372.0,https://www.imdb.com/title/tt0265662,G,2002-03-29 00:00:00,"$22,000,000 (estimated)","$80,693,537",1.0,46.0,5.8,1.0,1.0,43.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22000000,80693537,2.667888045454545,2002-03-29,3.0,29.0,Friday,6.0,4.0,Winter
368,370,The Santa Clause,tt0111070,movie,The Santa Clause,1994,97,"Comedy,Drama,Family",6.5,113293.0,https://www.imdb.com/title/tt0111070,PG,1994-11-11 00:00:00,"$22,000,000 (estimated)","$190,539,357",1.0,49.0,6.584294088531414,0.0,2.0,54.5,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000,190539357,7.660879863636364,1994-11-11,11.0,11.0,Friday,6.0,3.0,Fall
369,371,The Santa Clause 2,tt0304669,movie,The Santa Clause 2,2002,104,"Comedy,Family,Fantasy",5.7,56302.0,https://www.imdb.com/title/tt0304669,G,2002-11-01 00:00:00,"$65,000,000 (estimated)","$172,855,065",1.0,54.0,6.584294088531414,0.0,5.0,41.75,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65000000,172855065,1.6593086923076923,2002-11-01,11.0,1.0,Friday,6.0,3.0,Fall
370,372,The Santa Clause 3: The Escape Clause,tt0452681,movie,The Santa Clause 3: The Escape Clause,2006,97,"Adventure,Comedy,Family",4.8,36953.0,https://www.imdb.com/title/tt0452681,G,2006-11-03 00:00:00,"$12,000,000 (estimated)","$110,768,122",1.0,58.0,5.95,2.0,4.0,48.0,7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12000000,110768122,8.230676833333334,2006-11-03,11.0,3.0,Friday,6.0,3.0,Fall
371,373,The Secret of The Magic Gourd,tt0496386,movie,The Secret of the Magic Gourd,2007,84,"Drama,Family",5.1,707.0,https://www.imdb.com/title/tt0496386,G,2008-07-18 00:00:00,error,"$3,130,137",1.0,47.0,6.584294088531414,0.0,1.0,54.5,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3130137,,2008-07-18,7.0,18.0,Friday,6.0,2.0,Summer
372,374,The Shaggy D.A.,tt0075200,movie,The Shaggy D.A.,1976,91,"Comedy,Family,Fantasy",5.8,2996.0,https://www.imdb.com/title/tt0075200,G,1976-12-17 00:00:00,error,error,1.0,71.0,6.478048780487803,41.0,2.0,81.5,14.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1976-12-17,12.0,17.0,Friday,6.0,3.0,Fall
373,375,The Shaggy Dog,tt0053271,movie,The Shaggy Dog,1959,104,"Comedy,Family,Fantasy",6.5,4974.0,https://www.imdb.com/title/tt0053271,Approved,1959-03-19 00:00:00,error,error,1.0,57.0,6.128333333333334,60.0,3.0,68.66666666666667,61.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1959-03-19,3.0,19.0,Thursday,5.0,4.0,Winter
374,376,The Shaggy Dog,tt0393735,movie,The Shaggy Dog,2006,98,"Comedy,Family,Fantasy",4.4,19073.0,https://www.imdb.com/title/tt0393735,PG,2006-03-10 00:00:00,"$50,000,000 (estimated)","$87,134,280",1.0,43.0,6.083333333333333,6.0,5.0,41.333333333333336,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,87134280,0.7426856,2006-03-10,3.0,10.0,Friday,6.0,4.0,Winter
375,377,The Sign of Zorro,tt0054307,movie,The Sign of Zorro,1958,91,"Adventure,Drama,Family",7.0,1027.0,https://www.imdb.com/title/tt0054307,G,1960-06-11 00:00:00,error,error,2.0,57.5,6.057142857142857,21.0,4.0,50.75,21.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1960-06-11,6.0,11.0,Saturday,7.0,1.0,Spring
376,378,The Sorcerer's Apprentice,tt0963966,movie,The Sorcerer's Apprentice,2010,109,"Action,Adventure,Family",6.1,159913.0,https://www.imdb.com/title/tt0963966,PG,2010-07-14 00:00:00,"$150,000,000 (estimated)","$215,283,742",1.0,47.0,5.970000000000001,10.0,5.0,54.5,3.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150000000,215283742,0.4352249466666666,2010-07-14,7.0,14.0,Wednesday,4.0,2.0,Summer
377,379,The Story of Robin Hood and His Merrie Men,tt0045197,movie,The Story of Robin Hood and His Merrie Men,1952,84,"Action,Adventure,Family",6.6,1890.0,https://www.imdb.com/title/tt0045197,Approved,1952-06-26 00:00:00,error,error,1.0,38.0,6.454545454545454,11.0,1.0,51.0,3.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1952-06-26,6.0,26.0,Thursday,5.0,1.0,Spring
378,380,The Straight Story,tt0166896,movie,The Straight Story,1999,112,"Biography,Drama",8.0,88804.0,https://www.imdb.com/title/tt0166896,G,1999-11-03 00:00:00,"$10,000,000 (estimated)","$6,416,569",1.0,53.0,7.357142857142858,7.0,2.0,46.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000,6416569,-0.3583431,1999-11-03,11.0,3.0,Wednesday,4.0,3.0,Fall
379,381,The Strongest Man in the World,tt0073760,movie,The Strongest Man in the World,1975,92,"Comedy,Family,Sci-Fi",5.9,3241.0,https://www.imdb.com/title/tt0073760,G,1975-02-06 00:00:00,error,error,1.0,46.0,5.9,6.0,2.0,48.5,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,1975-02-06,2.0,6.0,Thursday,5.0,4.0,Winter
380,382,The Sword and the Rose,tt0046387,movie,The Sword and the Rose,1953,92,"Adventure,Drama,Family",6.3,867.0,https://www.imdb.com/title/tt0046387,Approved,1953-07-23 00:00:00,error,"$2,500,000",1.0,39.0,6.423076923076923,13.0,2.0,74.5,4.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2500000,,1953-07-23,7.0,23.0,Thursday,5.0,2.0,Summer
381,383,The Sword in the Stone,tt0057546,movie,The Sword in the Stone,1963,79,"Adventure,Animation,Comedy",7.2,95874.0,https://www.imdb.com/title/tt0057546,G,1964-06-21 00:00:00,"$3,000,000 (estimated)","$12,000,000",3.0,59.66666666666666,6.974999999999999,12.0,2.0,52.5,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3000000,12000000,3.0,1964-06-21,6.0,21.0,Sunday,1.0,1.0,Spring
382,384,The Three Caballeros,tt0038166,movie,The Three Caballeros,1944,71,"Animation,Comedy,Family",6.4,13787.0,https://www.imdb.com/title/tt0038166,Approved,1945-02-22 00:00:00,error,error,5.0,42.4,7.5,3.0,1.0,43.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1945-02-22,2.0,22.0,Thursday,5.0,4.0,Winter
383,385,The Three Lives Of Thomasina,tt0057579,movie,The Three Lives of Thomasina,1963,97,"Drama,Family",7.3,2327.0,https://www.imdb.com/title/tt0057579,PG,1964-06-04 00:00:00,error,error,1.0,46.0,6.506666666666666,15.0,2.0,60.0,14.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1964-06-04,6.0,4.0,Thursday,5.0,1.0,Spring
384,386,The Three Musketeers,tt0108333,movie,The Three Musketeers,1993,105,"Action,Adventure,Comedy",6.4,54184.0,https://www.imdb.com/title/tt0108333,PG,1993-11-12 00:00:00,"$30,000,000 (estimated)","$53,898,845",1.0,35.0,6.45,4.0,2.0,191.0,88.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,53898845,0.7966281666666667,1993-11-12,11.0,12.0,Friday,6.0,3.0,Fall
385,387,The Tigger Movie,tt0220099,movie,The Tigger Movie,2000,77,"Adventure,Animation,Comedy",6.3,18670.0,https://www.imdb.com/title/tt0220099,G,2000-02-11 00:00:00,"$30,000,000 (estimated)","$96,159,800",1.0,31.0,6.584294088531414,0.0,2.0,71.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000,96159800,2.2053266666666667,2000-02-11,2.0,11.0,Friday,6.0,4.0,Winter
386,388,The Ugly Dachshund,tt0061135,movie,The Ugly Dachshund,1966,93,"Comedy,Family",6.6,4084.0,https://www.imdb.com/title/tt0061135,Not Rated,1966-02-16 00:00:00,error,error,1.0,47.0,6.35,4.0,2.0,61.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1966-02-16,2.0,16.0,Wednesday,4.0,4.0,Winter
387,389,The Vanishing Prairie,tt0047642,movie,The Vanishing Prairie,1954,71,"Documentary,Family",7.4,616.0,https://www.imdb.com/title/tt0047642,Approved,1955-05-13 00:00:00,error,error,1.0,42.0,7.18,5.0,2.0,53.5,23.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1955-05-13,5.0,13.0,Friday,6.0,1.0,Spring
388,390,The Watcher in the Woods,tt0081738,movie,The Watcher in the Woods,1980,84,"Family,Horror,Mystery",6.1,6227.0,https://www.imdb.com/title/tt0081738,PG,1981-10-09 00:00:00,error,"$5,000,000",2.0,45.0,6.322222222222223,9.0,4.0,57.66666666666666,37.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5000000,,1981-10-09,10.0,9.0,Friday,6.0,3.0,Fall
389,391,The Wild,tt0405469,movie,The Wild,2006,95,"Adventure,Animation,Comedy",5.2,25590.0,https://www.imdb.com/title/tt0405469,G,2006-04-14 00:00:00,"$80,000,000 (estimated)","$102,338,515",1.0,47.0,6.584294088531414,0.0,5.0,48.0,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80000000,102338515,0.2792314375,2006-04-14,4.0,14.0,Friday,6.0,1.0,Spring
390,392,The Wild Country,tt0067985,movie,The Wild Country,1970,100,"Action,Adventure,Comedy",6.3,304.0,https://www.imdb.com/title/tt0067985,G,1970-12-15 00:00:00,error,error,1.0,33.0,6.1,2.0,3.0,58.5,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1970-12-15,12.0,15.0,Tuesday,3.0,3.0,Fall
391,393,The World's Greatest Athlete,tt0070928,movie,The World's Greatest Athlete,1973,93,"Comedy,Family,Romance",5.7,1592.0,https://www.imdb.com/title/tt0070928,G,1973-02-14 00:00:00,error,error,1.0,45.0,5.6,1.0,2.0,44.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,1973-02-14,2.0,14.0,Wednesday,4.0,4.0,Winter
392,394,The Young Black Stallion,tt0318850,movie,The Young Black Stallion,2003,50,"Adventure,Drama,Family",5.4,1167.0,https://www.imdb.com/title/tt0318850,G,2003-12-25 00:00:00,error,"$9,645,304",1.0,60.0,5.9,12.0,3.0,88.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9645304,,2003-12-25,12.0,25.0,Thursday,5.0,3.0,Fall
393,395,Third Man on the Mountain,tt0053352,movie,Third Man on the Mountain,1959,107,"Adventure,Drama,Family",7.1,1034.0,https://www.imdb.com/title/tt0053352,Approved,1959-11-10 00:00:00,"$2,000,000 (estimated)",error,1.0,45.0,6.214285714285714,21.0,2.0,53.5,16.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000000,0,-1.0,1959-11-10,11.0,10.0,Tuesday,3.0,3.0,Fall
394,396,Thor Ragnarok,tt3501632,movie,Thor: Ragnarok,2017,130,"Action,Adventure,Comedy",7.9,686708.0,https://www.imdb.com/title/tt3501632,PG-13,2017-11-03 00:00:00,"$180,000,000 (estimated)","$853,983,911",1.0,42.0,7.25,2.0,5.0,67.75,23.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180000000,853983911,3.744355061111111,2017-11-03,11.0,3.0,Friday,6.0,3.0,Fall
395,397,Those Calloways,tt0059796,movie,Those Calloways,1965,131,"Drama,Family",6.6,703.0,https://www.imdb.com/title/tt0059796,Approved,1965-11-05 00:00:00,error,error,1.0,46.0,6.266666666666667,3.0,2.0,65.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1965-11-05,11.0,5.0,Friday,6.0,3.0,Fall
396,398,Toby Tyler,tt0054390,movie,Toby Tyler or Ten Weeks with a Circus,1960,96,"Drama,Family",6.9,973.0,https://www.imdb.com/title/tt0054390,Approved,1960-01-21 00:00:00,error,error,1.0,58.0,6.143548387096775,62.0,3.0,76.66666666666667,62.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1960-01-21,1.0,21.0,Thursday,5.0,4.0,Winter
397,399,Tom and Huck,tt0112302,movie,Tom and Huck,1995,97,"Adventure,Comedy,Drama",5.5,10725.0,https://www.imdb.com/title/tt0112302,PG,1995-12-22 00:00:00,error,"$23,920,048",1.0,33.0,6.3,1.0,3.0,96.5,6.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23920048,,1995-12-22,12.0,22.0,Friday,6.0,3.0,Fall
