,nconst,writer,primaryName,birthYear,tconst,category
26497,nm0304830,writer,Robert Ben Garant,1970,tt1264837,writer
26498,nm0304830,writer,Robert Ben Garant,1970,tt1264838,writer
26499,nm0304830,writer,Robert Ben Garant,1970,tt1264839,writer
26500,nm0304830,writer,Robert Ben Garant,1970,tt1264840,writer
26501,nm0304830,writer,Robert Ben Garant,1970,tt1264841,writer
26502,nm0304830,writer,Robert Ben Garant,1970,tt1264842,writer
26503,nm0304830,writer,Robert Ben Garant,1970,tt1264843,writer
26504,nm0304830,writer,Robert Ben Garant,1970,tt1706627,writer
26505,nm0304830,writer,Robert Ben Garant,1970,tt1792608,writer
26506,nm0304830,writer,Robert Ben Garant,1970,tt1814904,writer
26507,nm0304830,writer,Robert Ben Garant,1970,tt1825711,writer
26508,nm0304830,writer,Robert Ben Garant,1970,tt1937386,writer
26509,nm0304830,writer,Robert Ben Garant,1970,tt2012661,writer
26510,nm0304830,writer,Robert Ben Garant,1970,tt2091430,writer
26511,nm0304830,writer,Robert Ben Garant,1970,tt2298239,writer
26512,nm0304830,writer,Robert Ben Garant,1970,tt2300975,writer
26513,nm0304830,writer,Robert Ben Garant,1970,tt2692250,writer
26514,nm0304830,writer,Robert Ben Garant,1970,tt3276714,writer
26515,nm0304830,writer,Robert Ben Garant,1970,tt3402138,writer
26516,nm0304830,writer,Robert Ben Garant,1970,tt3533916,writer
26517,nm0304830,writer,Robert Ben Garant,1970,tt3647858,writer
26518,nm0304830,writer,Robert Ben Garant,1970,tt3775280,writer
26519,nm0304830,writer,Robert Ben Garant,1970,tt5037780,writer
26520,nm0304830,writer,Robert Ben Garant,1970,tt7130948,writer
26521,nm0304830,writer,Robert Ben Garant,1970,tt7208370,writer
26522,nm0305557,writer,Luis García Berlanga,1921,tt0046273,writer
26523,nm0305557,writer,Luis García Berlanga,1921,tt0048053,writer
26524,nm0305557,writer,Luis García Berlanga,1921,tt0053256,writer
26525,nm0305557,writer,Luis García Berlanga,1921,tt0061633,writer
26526,nm0305557,writer,Luis García Berlanga,1921,tt0071121,writer
26527,nm0305557,writer,Luis García Berlanga,1921,tt0078001,writer
26528,nm0305557,writer,Luis García Berlanga,1921,tt1335907,writer
26529,nm0305557,writer,Luis García Berlanga,1921,tt1340005,writer
26530,nm0305557,writer,Luis García Berlanga,1921,tt1346624,writer
26531,nm0305557,writer,Luis García Berlanga,1921,tt1397965,writer
26532,nm0305557,writer,Luis García Berlanga,1921,tt1397966,writer
26533,nm0305557,writer,Luis García Berlanga,1921,tt1397967,writer
26534,nm0305557,writer,Luis García Berlanga,1921,tt1397968,writer
26535,nm0305557,writer,Luis García Berlanga,1921,tt1397969,writer
26536,nm0305557,writer,Luis García Berlanga,1921,tt1397970,writer
26537,nm0305557,writer,Luis García Berlanga,1921,tt1397971,writer
26538,nm0305557,writer,Luis García Berlanga,1921,tt1397972,writer
26539,nm0305557,writer,Luis García Berlanga,1921,tt1397973,writer
26540,nm0305557,writer,Luis García Berlanga,1921,tt1398367,writer
26541,nm0305557,writer,Luis García Berlanga,1921,tt1398368,writer
26542,nm0305557,writer,Luis García Berlanga,1921,tt1398887,writer
26543,nm0305557,writer,Luis García Berlanga,1921,tt1398888,writer
26544,nm0305557,writer,Luis García Berlanga,1921,tt1793857,writer
26545,nm0305557,writer,Luis García Berlanga,1921,tt1793858,writer
26546,nm0305557,writer,Luis García Berlanga,1921,tt1793859,writer
26547,nm0305557,writer,Luis García Berlanga,1921,tt1793860,writer
26548,nm0305557,writer,Luis García Berlanga,1921,tt1793861,writer
26549,nm0305557,writer,Luis García Berlanga,1921,tt1793862,writer
26550,nm0305557,writer,Luis García Berlanga,1921,tt1793863,writer
26551,nm0305557,writer,Luis García Berlanga,1921,tt1793864,writer
26552,nm0305557,writer,Luis García Berlanga,1921,tt1793865,writer
26553,nm0305557,writer,Luis García Berlanga,1921,tt4613328,writer
26554,nm0306932,writer,Gerald Gardner,1929,tt0066564,writer
26555,nm0306932,writer,Gerald Gardner,1929,tt0070928,writer
26556,nm0306932,writer,Gerald Gardner,1929,tt0074651,writer
26557,nm0306932,writer,Gerald Gardner,1929,tt0076352,writer
26558,nm0306932,writer,Gerald Gardner,1929,tt0262014,writer
26559,nm0306932,writer,Gerald Gardner,1929,tt0299033,writer
26560,nm0306932,writer,Gerald Gardner,1929,tt0356753,writer
26561,nm0306932,writer,Gerald Gardner,1929,tt0443462,writer
26562,nm0306932,writer,Gerald Gardner,1929,tt0462884,writer
26563,nm0306932,writer,Gerald Gardner,1929,tt0561386,writer
26564,nm0306932,writer,Gerald Gardner,1929,tt0561387,writer
26565,nm0306932,writer,Gerald Gardner,1929,tt0587493,writer
26566,nm0306932,writer,Gerald Gardner,1929,tt0587505,writer
26567,nm0306932,writer,Gerald Gardner,1929,tt0587508,writer
26568,nm0306932,writer,Gerald Gardner,1929,tt0587509,writer
26569,nm0306932,writer,Gerald Gardner,1929,tt0587516,writer
26570,nm0306932,writer,Gerald Gardner,1929,tt0587575,writer
26571,nm0306932,writer,Gerald Gardner,1929,tt0587580,writer
26572,nm0306932,writer,Gerald Gardner,1929,tt0587583,writer
26573,nm0306932,writer,Gerald Gardner,1929,tt0587610,writer
26574,nm0306932,writer,Gerald Gardner,1929,tt0587613,writer
26575,nm0306932,writer,Gerald Gardner,1929,tt0587614,writer
26576,nm0306932,writer,Gerald Gardner,1929,tt0588103,writer
26577,nm0306932,writer,Gerald Gardner,1929,tt0650658,writer
26578,nm0306932,writer,Gerald Gardner,1929,tt0650660,writer
26579,nm0306932,writer,Gerald Gardner,1929,tt0650661,writer
26580,nm0306932,writer,Gerald Gardner,1929,tt0650662,writer
26581,nm0306932,writer,Gerald Gardner,1929,tt0650663,writer
26582,nm0306932,writer,Gerald Gardner,1929,tt0650666,writer
26583,nm0306932,writer,Gerald Gardner,1929,tt0650667,writer
26584,nm0306932,writer,Gerald Gardner,1929,tt0650670,writer
26585,nm0306932,writer,Gerald Gardner,1929,tt0650671,writer
26586,nm0306932,writer,Gerald Gardner,1929,tt0650672,writer
26587,nm0306932,writer,Gerald Gardner,1929,tt0650675,writer
26588,nm0306932,writer,Gerald Gardner,1929,tt0650676,writer
26589,nm0306932,writer,Gerald Gardner,1929,tt0650677,writer
26590,nm0306932,writer,Gerald Gardner,1929,tt0650679,writer
26591,nm0306932,writer,Gerald Gardner,1929,tt0650680,writer
26592,nm0306932,writer,Gerald Gardner,1929,tt0650681,writer
26593,nm0306932,writer,Gerald Gardner,1929,tt0650687,writer
26594,nm0306932,writer,Gerald Gardner,1929,tt0650688,writer
26595,nm0306932,writer,Gerald Gardner,1929,tt0650689,writer
26596,nm0306932,writer,Gerald Gardner,1929,tt0650690,writer
26597,nm0306932,writer,Gerald Gardner,1929,tt0650692,writer
26598,nm0306932,writer,Gerald Gardner,1929,tt0650693,writer
26599,nm0306932,writer,Gerald Gardner,1929,tt0650694,writer
26600,nm0306932,writer,Gerald Gardner,1929,tt0650697,writer
26601,nm0306932,writer,Gerald Gardner,1929,tt0650698,writer
26602,nm0306932,writer,Gerald Gardner,1929,tt0650700,writer
26603,nm0306932,writer,Gerald Gardner,1929,tt0650701,writer
26604,nm0306932,writer,Gerald Gardner,1929,tt0650703,writer
26605,nm0306932,writer,Gerald Gardner,1929,tt0650705,writer
26606,nm0306932,writer,Gerald Gardner,1929,tt0650707,writer
26607,nm0306932,writer,Gerald Gardner,1929,tt0650709,writer
26608,nm0306932,writer,Gerald Gardner,1929,tt0650710,writer
26609,nm0306932,writer,Gerald Gardner,1929,tt0650711,writer
26610,nm0306932,writer,Gerald Gardner,1929,tt0650713,writer
26611,nm0306932,writer,Gerald Gardner,1929,tt0702657,writer
26612,nm0306932,writer,Gerald Gardner,1929,tt0703335,writer
26613,nm0306932,writer,Gerald Gardner,1929,tt0720310,writer
26614,nm0306932,writer,Gerald Gardner,1929,tt0746302,writer
26615,nm0306932,writer,Gerald Gardner,1929,tt0767447,writer
26616,nm0306932,writer,Gerald Gardner,1929,tt0769327,writer
26617,nm0306932,writer,Gerald Gardner,1929,tt0840199,writer
26618,nm0306932,writer,Gerald Gardner,1929,tt0915335,writer
26619,nm0306932,writer,Gerald Gardner,1929,tt1037839,writer
26620,nm0306932,writer,Gerald Gardner,1929,tt1048142,writer
26621,nm0306932,writer,Gerald Gardner,1929,tt1164138,writer
26622,nm0306932,writer,Gerald Gardner,1929,tt1196109,writer
26623,nm0306932,writer,Gerald Gardner,1929,tt1268866,writer
26624,nm0306932,writer,Gerald Gardner,1929,tt1322213,writer
26625,nm0306932,writer,Gerald Gardner,1929,tt1434910,writer
26626,nm0306932,writer,Gerald Gardner,1929,tt1476074,writer
26627,nm0306932,writer,Gerald Gardner,1929,tt1526758,writer
26628,nm0306932,writer,Gerald Gardner,1929,tt1569009,writer
26629,nm0306932,writer,Gerald Gardner,1929,tt1603805,writer
26630,nm0306932,writer,Gerald Gardner,1929,tt3017420,writer
26631,nm0306932,writer,Gerald Gardner,1929,tt5030568,writer
26632,nm0306932,writer,Gerald Gardner,1929,tt5723414,writer
26633,nm0306932,writer,Gerald Gardner,1929,tt5723422,writer
26634,nm0306932,writer,Gerald Gardner,1929,tt5730516,writer
26635,nm0306932,writer,Gerald Gardner,1929,tt5791682,writer
26636,nm0306932,writer,Gerald Gardner,1929,tt6616016,writer
26637,nm0306932,writer,Gerald Gardner,1929,tt7274390,writer
26638,nm0307081,writer,Richard Gardner,\N,tt0067712,writer
26639,nm0308163,writer,Lila Garrett,1925,tt0066811,writer
26640,nm0308163,writer,Lila Garrett,1925,tt0073048,writer
26641,nm0308163,writer,Lila Garrett,1925,tt0076982,writer
26642,nm0308163,writer,Lila Garrett,1925,tt0086060,writer
26643,nm0308163,writer,Lila Garrett,1925,tt0112457,writer
26644,nm0308163,writer,Lila Garrett,1925,tt0302601,writer
26645,nm0308163,writer,Lila Garrett,1925,tt0465695,writer
26646,nm0308163,writer,Lila Garrett,1925,tt0504298,writer
26647,nm0308163,writer,Lila Garrett,1925,tt0505438,writer
26648,nm0308163,writer,Lila Garrett,1925,tt0509866,writer
26649,nm0308163,writer,Lila Garrett,1925,tt0509947,writer
26650,nm0308163,writer,Lila Garrett,1925,tt0517584,writer
26651,nm0308163,writer,Lila Garrett,1925,tt0517585,writer
26652,nm0308163,writer,Lila Garrett,1925,tt0517586,writer
26653,nm0308163,writer,Lila Garrett,1925,tt0517587,writer
26654,nm0308163,writer,Lila Garrett,1925,tt0517588,writer
26655,nm0308163,writer,Lila Garrett,1925,tt0517589,writer
26656,nm0308163,writer,Lila Garrett,1925,tt0517590,writer
26657,nm0308163,writer,Lila Garrett,1925,tt0517591,writer
26658,nm0308163,writer,Lila Garrett,1925,tt0519037,writer
26659,nm0308163,writer,Lila Garrett,1925,tt0523073,writer
26660,nm0308163,writer,Lila Garrett,1925,tt0523091,writer
26661,nm0308163,writer,Lila Garrett,1925,tt0523100,writer
26662,nm0308163,writer,Lila Garrett,1925,tt0523132,writer
26663,nm0308163,writer,Lila Garrett,1925,tt0523172,writer
26664,nm0308163,writer,Lila Garrett,1925,tt0523179,writer
26665,nm0308163,writer,Lila Garrett,1925,tt0523185,writer
26666,nm0308163,writer,Lila Garrett,1925,tt0523200,writer
26667,nm0308163,writer,Lila Garrett,1925,tt0523202,writer
26668,nm0308163,writer,Lila Garrett,1925,tt0523211,writer
26669,nm0308163,writer,Lila Garrett,1925,tt0523269,writer
26670,nm0308163,writer,Lila Garrett,1925,tt0523278,writer
26671,nm0308163,writer,Lila Garrett,1925,tt0549806,writer
26672,nm0308163,writer,Lila Garrett,1925,tt0561244,writer
26673,nm0308163,writer,Lila Garrett,1925,tt0561245,writer
26674,nm0308163,writer,Lila Garrett,1925,tt0587501,writer
26675,nm0308163,writer,Lila Garrett,1925,tt0587606,writer
26676,nm0308163,writer,Lila Garrett,1925,tt0595943,writer
26677,nm0308163,writer,Lila Garrett,1925,tt0604549,writer
26678,nm0308163,writer,Lila Garrett,1925,tt0617550,writer
26679,nm0308163,writer,Lila Garrett,1925,tt0637057,writer
26680,nm0308163,writer,Lila Garrett,1925,tt0637082,writer
26681,nm0308163,writer,Lila Garrett,1925,tt0637119,writer
26682,nm0308163,writer,Lila Garrett,1925,tt0637502,writer
26683,nm0308163,writer,Lila Garrett,1925,tt0644342,writer
26684,nm0308163,writer,Lila Garrett,1925,tt0654558,writer
26685,nm0308163,writer,Lila Garrett,1925,tt0654796,writer
26686,nm0308163,writer,Lila Garrett,1925,tt0657163,writer
26687,nm0308163,writer,Lila Garrett,1925,tt0657233,writer
26688,nm0308163,writer,Lila Garrett,1925,tt0659135,writer
26689,nm0308163,writer,Lila Garrett,1925,tt0664052,writer
26690,nm0308163,writer,Lila Garrett,1925,tt0674007,writer
26691,nm0308163,writer,Lila Garrett,1925,tt0674020,writer
26692,nm0308163,writer,Lila Garrett,1925,tt0697153,writer
26693,nm0308163,writer,Lila Garrett,1925,tt0697164,writer
26694,nm0308163,writer,Lila Garrett,1925,tt0866293,writer
26695,nm0308163,writer,Lila Garrett,1925,tt0989541,writer
26696,nm0308163,writer,Lila Garrett,1925,tt1043192,writer
26697,nm0308163,writer,Lila Garrett,1925,tt1043195,writer
26698,nm0308163,writer,Lila Garrett,1925,tt1048604,writer
26699,nm0308163,writer,Lila Garrett,1925,tt1048613,writer
26700,nm0308163,writer,Lila Garrett,1925,tt1087366,writer
26701,nm0308163,writer,Lila Garrett,1925,tt1100151,writer
26702,nm0308163,writer,Lila Garrett,1925,tt1100152,writer
26703,nm0308163,writer,Lila Garrett,1925,tt1100153,writer
26704,nm0308163,writer,Lila Garrett,1925,tt1100154,writer
26705,nm0308163,writer,Lila Garrett,1925,tt1294842,writer
26706,nm0308163,writer,Lila Garrett,1925,tt1358083,writer
26707,nm0308163,writer,Lila Garrett,1925,tt1364871,writer
26708,nm0308163,writer,Lila Garrett,1925,tt1364873,writer
26709,nm0308163,writer,Lila Garrett,1925,tt1364874,writer
26710,nm0308163,writer,Lila Garrett,1925,tt1364878,writer
26711,nm0308163,writer,Lila Garrett,1925,tt1364882,writer
26712,nm0308163,writer,Lila Garrett,1925,tt1364883,writer
26713,nm0308163,writer,Lila Garrett,1925,tt1364889,writer
26714,nm0308163,writer,Lila Garrett,1925,tt1364890,writer
26715,nm0308163,writer,Lila Garrett,1925,tt1364891,writer
26716,nm0308163,writer,Lila Garrett,1925,tt1517496,writer
26717,nm0308163,writer,Lila Garrett,1925,tt1518632,writer
26718,nm0308163,writer,Lila Garrett,1925,tt1558881,writer
26719,nm0308163,writer,Lila Garrett,1925,tt1822915,writer
26720,nm0308163,writer,Lila Garrett,1925,tt1991768,writer
26721,nm0308163,writer,Lila Garrett,1925,tt7814482,writer
26722,nm0308376,writer,Mick Garris,1951,tt0092494,writer
26723,nm0308376,writer,Mick Garris,1951,tt0097368,writer
26724,nm0308376,writer,Mick Garris,1951,tt0098909,writer
26725,nm0308376,writer,Mick Garris,1951,tt0107120,writer
26726,nm0308376,writer,Mick Garris,1951,tt0119194,writer
26727,nm0308376,writer,Mick Garris,1951,tt0122440,writer
26728,nm0308376,writer,Mick Garris,1951,tt0448190,writer
26729,nm0308376,writer,Mick Garris,1951,tt0511097,writer
26730,nm0308376,writer,Mick Garris,1951,tt0511110,writer
26731,nm0308376,writer,Mick Garris,1951,tt0511116,writer
26732,nm0308376,writer,Mick Garris,1951,tt0511119,writer
26733,nm0308376,writer,Mick Garris,1951,tt0511122,writer
26734,nm0308376,writer,Mick Garris,1951,tt0511123,writer
26735,nm0308376,writer,Mick Garris,1951,tt0511126,writer
26736,nm0308376,writer,Mick Garris,1951,tt0511131,writer
26737,nm0308376,writer,Mick Garris,1951,tt0643102,writer
26738,nm0308376,writer,Mick Garris,1951,tt0643103,writer
26739,nm0308376,writer,Mick Garris,1951,tt0643104,writer
26740,nm0308376,writer,Mick Garris,1951,tt0643105,writer
26741,nm0308376,writer,Mick Garris,1951,tt0643106,writer
26742,nm0308376,writer,Mick Garris,1951,tt0643108,writer
26743,nm0308376,writer,Mick Garris,1951,tt0643109,writer
26744,nm0308376,writer,Mick Garris,1951,tt0643110,writer
26745,nm0308376,writer,Mick Garris,1951,tt0643111,writer
26746,nm0308376,writer,Mick Garris,1951,tt0643112,writer
26747,nm0308376,writer,Mick Garris,1951,tt0699261,writer
26748,nm0308376,writer,Mick Garris,1951,tt0699262,writer
26749,nm0308376,writer,Mick Garris,1951,tt0699263,writer
26750,nm0308376,writer,Mick Garris,1951,tt0699264,writer
26751,nm0308376,writer,Mick Garris,1951,tt0699265,writer
26752,nm0308376,writer,Mick Garris,1951,tt0699266,writer
26753,nm0308376,writer,Mick Garris,1951,tt0699267,writer
26754,nm0308376,writer,Mick Garris,1951,tt0699268,writer
26755,nm0308376,writer,Mick Garris,1951,tt0699269,writer
26756,nm0308376,writer,Mick Garris,1951,tt0699270,writer
26757,nm0308376,writer,Mick Garris,1951,tt0699271,writer
26758,nm0308376,writer,Mick Garris,1951,tt0699272,writer
26759,nm0308376,writer,Mick Garris,1951,tt0699273,writer
26760,nm0308376,writer,Mick Garris,1951,tt0699274,writer
26761,nm0308376,writer,Mick Garris,1951,tt0699275,writer
26762,nm0308376,writer,Mick Garris,1951,tt0699276,writer
26763,nm0308376,writer,Mick Garris,1951,tt0699277,writer
26764,nm0308376,writer,Mick Garris,1951,tt0699278,writer
26765,nm0308376,writer,Mick Garris,1951,tt0699279,writer
26766,nm0308376,writer,Mick Garris,1951,tt0699280,writer
26767,nm0308376,writer,Mick Garris,1951,tt0757061,writer
26768,nm0308376,writer,Mick Garris,1951,tt0779496,writer
26769,nm0308376,writer,Mick Garris,1951,tt0782399,writer
26770,nm0308376,writer,Mick Garris,1951,tt0785532,writer
26771,nm0308376,writer,Mick Garris,1951,tt0785533,writer
26772,nm0308376,writer,Mick Garris,1951,tt0805419,writer
26773,nm0308376,writer,Mick Garris,1951,tt0817400,writer
26774,nm0308376,writer,Mick Garris,1951,tt0817401,writer
26775,nm0308376,writer,Mick Garris,1951,tt0817402,writer
26776,nm0308376,writer,Mick Garris,1951,tt0833098,writer
26777,nm0308376,writer,Mick Garris,1951,tt0854548,writer
26778,nm0308376,writer,Mick Garris,1951,tt0868394,writer
26779,nm0308376,writer,Mick Garris,1951,tt1112285,writer
26780,nm0308376,writer,Mick Garris,1951,tt1117015,writer
26781,nm0308376,writer,Mick Garris,1951,tt1117016,writer
26782,nm0308376,writer,Mick Garris,1951,tt1117017,writer
26783,nm0308376,writer,Mick Garris,1951,tt1117018,writer
26784,nm0308376,writer,Mick Garris,1951,tt1117020,writer
26785,nm0308376,writer,Mick Garris,1951,tt1117021,writer
26786,nm0308376,writer,Mick Garris,1951,tt1117022,writer
26787,nm0308376,writer,Mick Garris,1951,tt1117023,writer
26788,nm0308376,writer,Mick Garris,1951,tt1117024,writer
26789,nm0308376,writer,Mick Garris,1951,tt1117025,writer
26790,nm0308376,writer,Mick Garris,1951,tt1117027,writer
26791,nm0308376,writer,Mick Garris,1951,tt7464046,writer
26792,nm0308376,writer,Mick Garris,1951,tt7763324,writer
26793,nm0309128,writer,Andy Gaskill,1951,tt0089878,writer
26794,nm0310168,writer,Nils Gaup,1955,tt0446013,writer
26795,nm0314153,writer,Steve Gerber,1947,tt0091225,writer
26796,nm0314153,writer,Steve Gerber,1947,tt0181262,writer
26797,nm0314153,writer,Steve Gerber,1947,tt0213357,writer
26798,nm0314153,writer,Steve Gerber,1947,tt0290747,writer
26799,nm0314153,writer,Steve Gerber,1947,tt0475613,writer
26800,nm0314153,writer,Steve Gerber,1947,tt0519686,writer
26801,nm0314153,writer,Steve Gerber,1947,tt0519689,writer
26802,nm0314153,writer,Steve Gerber,1947,tt0519698,writer
26803,nm0314153,writer,Steve Gerber,1947,tt0708692,writer
26804,nm0314153,writer,Steve Gerber,1947,tt0713557,writer
26805,nm0314153,writer,Steve Gerber,1947,tt0723261,writer
26806,nm0314153,writer,Steve Gerber,1947,tt0763939,writer
26807,nm0314153,writer,Steve Gerber,1947,tt0789985,writer
26808,nm0314153,writer,Steve Gerber,1947,tt0789986,writer
26809,nm0314153,writer,Steve Gerber,1947,tt0799120,writer
26810,nm0314153,writer,Steve Gerber,1947,tt0808608,writer
26811,nm0314153,writer,Steve Gerber,1947,tt0914314,writer
26812,nm0314153,writer,Steve Gerber,1947,tt0922288,writer
26813,nm0314153,writer,Steve Gerber,1947,tt0932365,writer
26814,nm0314153,writer,Steve Gerber,1947,tt0935960,writer
26815,nm0314153,writer,Steve Gerber,1947,tt0938211,writer
26816,nm0314153,writer,Steve Gerber,1947,tt0947596,writer
26817,nm0314153,writer,Steve Gerber,1947,tt0957705,writer
26818,nm0314153,writer,Steve Gerber,1947,tt0972238,writer
26819,nm0314153,writer,Steve Gerber,1947,tt1050627,writer
26820,nm0314153,writer,Steve Gerber,1947,tt1050628,writer
26821,nm0314153,writer,Steve Gerber,1947,tt1202150,writer
26822,nm0314153,writer,Steve Gerber,1947,tt1229158,writer
26823,nm0314153,writer,Steve Gerber,1947,tt1229159,writer
26824,nm0314153,writer,Steve Gerber,1947,tt1229163,writer
26825,nm0314153,writer,Steve Gerber,1947,tt13106186,writer
26826,nm0314153,writer,Steve Gerber,1947,tt13106200,writer
26827,nm0314153,writer,Steve Gerber,1947,tt1469216,writer
26828,nm0314153,writer,Steve Gerber,1947,tt1469217,writer
26829,nm0314153,writer,Steve Gerber,1947,tt1469218,writer
26830,nm0314153,writer,Steve Gerber,1947,tt1471935,writer
26831,nm0314153,writer,Steve Gerber,1947,tt3108302,writer
26832,nm0314153,writer,Steve Gerber,1947,tt3654240,writer
26833,nm0314480,writer,Paul Germain,1959,tt0101188,writer
