,nconst,writer,primaryName,birthYear,tconst,category,primaryTitle,runtimeMinutes,genres,mpaarating,rlsdt_dt,startYear,rlsdt_mo,rlsdt_day,rlsdt_daynm,budget_adj,worldwide_adj,ROI,averageRating,numVotes,_merge,age
28481,nm0338804,writer,John L. Greene,1912.0,tt0063459,writer,The Private Navy of Sgt. O'Farrell,92.0,"Comedy,War",G,1968-05-08,1968.0,5.0,8.0,Wednesday,0.0,0.0,,5.8,551.0,both,56.0
28482,nm0338804,writer,John L. Greene,1912.0,tt0120764,writer,My Favorite Martian,94.0,"Comedy,Family,Sci-Fi",PG,1999-02-12,1999.0,2.0,12.0,Friday,65000000.0,36850101.0,-0.4330753692307692,5.1,13497.0,both,87.0
28736,nm0338950,writer,Ward Greene,1892.0,tt0029658,writer,They Won't Forget,95.0,"Drama,Film-Noir,Mystery",Passed,1937-10-09,1937.0,10.0,9.0,Saturday,0.0,0.0,,7.2,1654.0,both,45.0
28737,nm0338950,writer,Ward Greene,1892.0,tt0048280,writer,Lady and the Tramp,76.0,"Adventure,Animation,Comedy",G,1955-06-22,1955.0,6.0,22.0,Wednesday,4000000.0,93933394.0,22.4833485,7.3,132091.0,both,63.0
28739,nm0341178,writer,Eleanore Griffin,1904.0,tt0029664,writer,Thoroughbreds Don't Cry,80.0,"Comedy,Drama,Music",Passed,1937-12-03,1937.0,12.0,3.0,Friday,0.0,0.0,,6.4,584.0,both,33.0
28740,nm0341178,writer,Eleanore Griffin,1904.0,tt0029673,writer,Time Out for Romance,72.0,"Adventure,Comedy",error,1937-02-10,1937.0,2.0,10.0,Wednesday,0.0,0.0,,5.8,73.0,both,33.0
28741,nm0341178,writer,Eleanore Griffin,1904.0,tt0029759,writer,When Love Is Young,76.0,Comedy,Approved,1937-03-28,1937.0,3.0,28.0,Sunday,0.0,0.0,,6.2,13.0,both,33.0
28742,nm0341178,writer,Eleanore Griffin,1904.0,tt0029942,writer,Boys Town,96.0,"Biography,Drama,Family",Passed,1938-09-09,1938.0,9.0,9.0,Friday,0.0,0.0,,7.2,5652.0,both,34.0
28743,nm0341178,writer,Eleanore Griffin,1904.0,tt0031762,writer,Only Angels Have Wings,121.0,"Adventure,Drama,Romance",Passed,1939-05-25,1939.0,5.0,25.0,Thursday,0.0,8554.0,inf,7.7,13818.0,both,35.0
28744,nm0341178,writer,Eleanore Griffin,1904.0,tt0031970,writer,St. Louis Blues,92.0,"Comedy,Musical",error,1939-02-03,1939.0,2.0,3.0,Friday,0.0,0.0,,6.5,66.0,both,35.0
28745,nm0341178,writer,Eleanore Griffin,1904.0,tt0031986,writer,Street of Missing Men,65.0,Drama,Approved,1939-04-25,1939.0,4.0,25.0,Tuesday,0.0,0.0,,7.1,15.0,both,35.0
28746,nm0341178,writer,Eleanore Griffin,1904.0,tt0033404,writer,Blondie in Society,76.0,"Comedy,Family",Approved,1941-07-17,1941.0,7.0,17.0,Thursday,0.0,0.0,,6.7,336.0,both,37.0
28747,nm0341178,writer,Eleanore Griffin,1904.0,tt0033741,writer,I Wanted Wings,135.0,"Drama,War",Approved,1941-07-10,1941.0,7.0,10.0,Thursday,0.0,0.0,,6.3,455.0,both,37.0
28748,nm0341178,writer,Eleanore Griffin,1904.0,tt0036038,writer,In Old Oklahoma,102.0,Western,Passed,1943-12-06,1943.0,12.0,6.0,Monday,0.0,0.0,,6.4,1196.0,both,39.0
28749,nm0341178,writer,Eleanore Griffin,1904.0,tt0036916,writer,"Hi, Beautiful",68.0,"Comedy,Music,Romance",Approved,1944-12-18,1944.0,12.0,18.0,Monday,0.0,0.0,,7.3,24.0,both,40.0
28750,nm0341178,writer,Eleanore Griffin,1904.0,tt0037946,writer,Nob Hill,95.0,"Drama,Musical",Approved,1945-11-15,1945.0,11.0,15.0,Thursday,0.0,0.0,,6.3,305.0,both,41.0
28751,nm0341178,writer,Eleanore Griffin,1904.0,tt0040865,writer,Tenth Avenue Angel,74.0,Drama,Approved,1948-02-20,1948.0,2.0,20.0,Friday,1791000.0,0.0,-1.0,6.6,715.0,both,44.0
28752,nm0341178,writer,Eleanore Griffin,1904.0,tt0048130,writer,"Good Morning, Miss Dove",107.0,Drama,Approved,1956-01-26,1955.0,1.0,26.0,Thursday,1470000.0,0.0,-1.0,7.0,971.0,both,51.0
28753,nm0341178,writer,Eleanore Griffin,1904.0,tt0048337,writer,A Man Called Peter,119.0,"Biography,Drama,Family",Approved,1955-04-01,1955.0,4.0,1.0,Friday,0.0,0.0,,7.1,1026.0,both,51.0
28754,nm0341178,writer,Eleanore Griffin,1904.0,tt0052918,writer,Imitation of Life,125.0,Drama,Not Rated,1959-03-20,1959.0,3.0,20.0,Friday,2000000.0,365.0,-0.9998175,7.8,16057.0,both,55.0
28755,nm0341178,writer,Eleanore Griffin,1904.0,tt0053352,writer,Third Man on the Mountain,107.0,"Adventure,Drama,Family",Approved,1959-11-10,1959.0,11.0,10.0,Tuesday,2000000.0,0.0,-1.0,7.1,1034.0,both,55.0
28756,nm0341178,writer,Eleanore Griffin,1904.0,tt0054653,writer,Back Street,107.0,Drama,Passed,1961-10-12,1961.0,10.0,12.0,Thursday,0.0,0.0,,6.7,1141.0,both,57.0
28757,nm0341178,writer,Eleanore Griffin,1904.0,tt0058428,writer,One Man's Way,105.0,Drama,Unrated,1964-08-31,1964.0,8.0,31.0,Monday,0.0,0.0,,6.7,164.0,both,60.0
28763,nm0342278,writer,Jacob Grimm,1785.0,tt0007361,writer,Snow White,63.0,"Fantasy,Romance",Unrated,1916-12-25,1916.0,12.0,25.0,Monday,0.0,0.0,,6.3,401.0,both,131.0
28764,nm0342278,writer,Jacob Grimm,1785.0,tt0007669,writer,The Babes in the Woods,50.0,"Drama,Family,Fantasy",error,1917-12-02,1917.0,12.0,2.0,Sunday,0.0,0.0,,6.5,29.0,both,132.0
28770,nm0342278,writer,Jacob Grimm,1785.0,tt0046017,writer,Snow White and the 7 Dudes,69.0,"Comedy,Musical",error,1953-09-18,1953.0,9.0,18.0,Friday,0.0,0.0,,4.2,62.0,both,168.0
28771,nm0342278,writer,Jacob Grimm,1785.0,tt0046300,writer,The Seven Ravens,53.0,"Animation,Fantasy",error,1953-04-02,1937.0,4.0,2.0,Thursday,0.0,0.0,,7.1,90.0,both,152.0
28772,nm0342278,writer,Jacob Grimm,1785.0,tt0046996,writer,Mother Holly,90.0,"Family,Fantasy",error,1954-12-05,1954.0,12.0,5.0,Sunday,0.0,0.0,,6.0,26.0,both,169.0
28773,nm0342278,writer,Jacob Grimm,1785.0,tt0047103,writer,Hansel and Gretel,54.0,"Family,Fantasy",error,1965-11-01,1954.0,11.0,1.0,Monday,0.0,0.0,,6.0,83.0,both,169.0
28774,nm0342278,writer,Jacob Grimm,1785.0,tt0047843,writer,Cinderella,72.0,"Comedy,Family,Fantasy",error,1966-11-01,1955.0,11.0,1.0,Tuesday,0.0,0.0,,6.8,42.0,both,170.0
28775,nm0342278,writer,Jacob Grimm,1785.0,tt0048010,writer,Sleeping Beauty,82.0,"Family,Fantasy,Musical",error,1965-11-01,1955.0,11.0,1.0,Monday,0.0,0.0,,6.8,33.0,both,170.0
28776,nm0342278,writer,Jacob Grimm,1785.0,tt0048114,writer,Der gestiefelte Kater,67.0,"Family,Fantasy,Romance",error,1967-01-01,1955.0,1.0,1.0,Sunday,0.0,0.0,,5.9,62.0,both,170.0
28777,nm0342278,writer,Jacob Grimm,1785.0,tt0048569,writer,Rumpelstiltskin,82.0,"Family,Fantasy",G,1955-09-09,1955.0,9.0,9.0,Friday,0.0,0.0,,6.1,82.0,both,170.0
28778,nm0342278,writer,Jacob Grimm,1785.0,tt0048590,writer,Snow White and Rose Red,62.0,"Family,Fantasy,Romance",Unrated,1955-09-18,1955.0,9.0,18.0,Sunday,0.0,0.0,,6.1,60.0,both,170.0
28779,nm0342278,writer,Jacob Grimm,1785.0,tt0048591,writer,Snow White and the Seven Dwarfs,76.0,"Family,Fantasy,Musical",Unrated,1965-11-01,1955.0,11.0,1.0,Monday,0.0,0.0,,5.2,189.0,both,170.0
28780,nm0342278,writer,Jacob Grimm,1785.0,tt0048710,writer,Der Teufel mit den drei goldenen Haaren,85.0,"Family,Fantasy",error,1955-11-20,1955.0,11.0,20.0,Sunday,0.0,0.0,,7.5,25.0,both,170.0
28781,nm0342278,writer,Jacob Grimm,1785.0,tt0049299,writer,The Shoemaker,75.0,"Family,Fantasy",error,1956-09-23,1956.0,9.0,23.0,Sunday,0.0,0.0,,5.6,74.0,both,171.0
28782,nm0342278,writer,Jacob Grimm,1785.0,tt0050472,writer,The Goose Girl,78.0,"Family,Fantasy",error,1968-11-01,1957.0,11.0,1.0,Friday,0.0,0.0,,7.4,29.0,both,172.0
28783,nm0342278,writer,Jacob Grimm,1785.0,tt0052199,writer,The Singing Ringing Tree,74.0,"Adventure,Family,Fantasy",error,1957-12-13,1957.0,12.0,13.0,Friday,0.0,0.0,,7.1,830.0,both,172.0
28784,nm0342278,writer,Jacob Grimm,1785.0,tt0052427,writer,Tom Thumb,98.0,"Family,Fantasy,Musical",Approved,1958-12-24,1958.0,12.0,24.0,Wednesday,0.0,0.0,,6.4,2555.0,both,173.0
28785,nm0342278,writer,Jacob Grimm,1785.0,tt0055121,writer,The Magic Fountain,85.0,Fantasy,error,1961-08-01,1961.0,8.0,1.0,Tuesday,0.0,0.0,,6.3,10.0,both,176.0
28786,nm0342278,writer,Jacob Grimm,1785.0,tt0059372,writer,King Thrushbeard,74.0,Fantasy,error,1965-07-16,1965.0,7.0,16.0,Friday,0.0,0.0,,6.8,234.0,both,180.0
28787,nm0342278,writer,Jacob Grimm,1785.0,tt0060398,writer,Fantasía... 3,80.0,Fantasy,error,,1966.0,,,,0.0,0.0,,4.5,24.0,both,181.0
28788,nm0342278,writer,Jacob Grimm,1785.0,tt0064394,writer,The New Adventures of Snow White,91.0,"Comedy,Horror",R,1970-09-01,1969.0,9.0,1.0,Tuesday,0.0,0.0,,5.0,167.0,both,184.0
28789,nm0342278,writer,Jacob Grimm,1785.0,tt0065212,writer,Wie heiratet man einen König,74.0,Family,error,1969-02-23,1969.0,2.0,23.0,Sunday,0.0,0.0,,6.8,79.0,both,184.0
28790,nm0342278,writer,Jacob Grimm,1785.0,tt0067012,writer,Sleeping Beauty,71.0,"Family,Fantasy",error,1971-03-26,1971.0,3.0,26.0,Friday,0.0,0.0,,5.8,142.0,both,186.0
28792,nm0342278,writer,Jacob Grimm,1785.0,tt0069240,writer,Sechse kommen durch die Welt,69.0,"Adventure,Family,Fantasy",error,1972-08-18,1972.0,8.0,18.0,Friday,0.0,0.0,,6.9,70.0,both,187.0
28796,nm0342278,writer,Jacob Grimm,1785.0,tt0084535,writer,Der Prinz hinter den sieben Meeren,87.0,"Adventure,Family,Fantasy",error,1982-11-28,1982.0,11.0,28.0,Sunday,0.0,0.0,,6.3,40.0,both,197.0
28797,nm0342278,writer,Jacob Grimm,1785.0,tt0086160,writer,Puss 'N Boots Travels Around the World,68.0,"Adventure,Animation,Comedy",G,1977-06-18,1976.0,6.0,18.0,Saturday,0.0,0.0,,6.7,237.0,both,191.0
28798,nm0342278,writer,Jacob Grimm,1785.0,tt0087580,writer,King Thrushbeard,90.0,"Comedy,Drama,Fantasy",error,1984-12-01,1984.0,12.0,1.0,Saturday,0.0,0.0,,6.8,283.0,both,199.0
28799,nm0342278,writer,Jacob Grimm,1785.0,tt0089800,writer,The Feather Fairy,90.0,"Comedy,Fantasy,Romance",error,1985-10-01,1985.0,10.0,1.0,Tuesday,0.0,0.0,,7.6,1184.0,both,200.0
28801,nm0342278,writer,Jacob Grimm,1785.0,tt0093052,writer,Froschkönig,65.0,"Fantasy,Romance",error,1989-08-01,1988.0,8.0,1.0,Tuesday,0.0,0.0,,5.5,98.0,both,203.0
28802,nm0342278,writer,Jacob Grimm,1785.0,tt0093144,writer,Hansel and Gretel,84.0,"Family,Fantasy,Musical",Not Rated,1988-12-10,1988.0,12.0,10.0,Saturday,0.0,0.0,,6.6,1205.0,both,203.0
28803,nm0342278,writer,Jacob Grimm,1785.0,tt0093831,writer,Red Riding Hood,81.0,"Adventure,Family,Fantasy",Unrated,1988-01-01,1988.0,1.0,1.0,Friday,0.0,0.0,,5.6,425.0,both,203.0
28804,nm0342278,writer,Jacob Grimm,1785.0,tt0093891,writer,Rumpelstiltskin,84.0,"Family,Fantasy,Musical",G,1987-04-01,1987.0,4.0,1.0,Wednesday,0.0,0.0,,5.4,612.0,both,202.0
28805,nm0342278,writer,Jacob Grimm,1785.0,tt0093999,writer,Snow White,85.0,"Family,Fantasy,Musical",PG,1989-06-23,1987.0,6.0,23.0,Friday,0.0,0.0,,6.6,820.0,both,202.0
28806,nm0342278,writer,Jacob Grimm,1785.0,tt0095210,writer,Die Geschichte von der Gänseprinzessin und ihrem treuen Pferd Falada,79.0,"Family,Fantasy",error,1989-01-29,1989.0,1.0,29.0,Sunday,0.0,0.0,,6.6,150.0,both,204.0
28807,nm0342278,writer,Jacob Grimm,1785.0,tt0096742,writer,Town Musicians of Bremen,86.0,"Adventure,Animation,Comedy",G,1991-02-07,1989.0,2.0,7.0,Thursday,0.0,0.0,,6.6,233.0,both,204.0
28809,nm0342278,writer,Jacob Grimm,1785.0,tt0099175,writer,Sedem jednou ranou,95.0,Fantasy,error,1991-09-21,1991.0,9.0,21.0,Saturday,0.0,0.0,,6.4,61.0,both,206.0
28810,nm0342278,writer,Jacob Grimm,1785.0,tt0100626,writer,Sleeping Beauty,94.0,"Adventure,Fantasy",error,1991-05-01,1990.0,5.0,1.0,Wednesday,0.0,0.0,,6.2,86.0,both,205.0
28811,nm0342278,writer,Jacob Grimm,1785.0,tt0101922,writer,The Frog Prince,90.0,Fantasy,error,1991-12-24,1991.0,12.0,24.0,Tuesday,0.0,0.0,,5.7,126.0,both,206.0
28812,nm0342278,writer,Jacob Grimm,1785.0,tt0102371,writer,The Magic Riddle,93.0,"Animation,Fantasy",error,1993-08-06,1991.0,8.0,6.0,Friday,0.0,0.0,,6.1,247.0,both,206.0
28814,nm0342278,writer,Jacob Grimm,1785.0,tt0119227,writer,Snow White: A Tale of Terror,100.0,"Adventure,Fantasy,Horror",R,1997-01-01,1997.0,1.0,1.0,Wednesday,26000000.0,0.0,-1.0,6.1,10603.0,both,212.0
28815,nm0342278,writer,Jacob Grimm,1785.0,tt0121641,writer,Sleeping Beauty,99.0,"Family,Fantasy,Romance",error,1949-04-08,1949.0,4.0,8.0,Friday,0.0,0.0,,6.4,190.0,both,164.0
28817,nm0342278,writer,Jacob Grimm,1785.0,tt0127521,writer,"The Donkey, the Table & the Stick",79.0,"Family,Fantasy",error,1968-01-01,1956.0,1.0,1.0,Monday,0.0,0.0,,6.3,78.0,both,171.0
28818,nm0342278,writer,Jacob Grimm,1785.0,tt0131650,writer,The Wolf and the Seven Little Goats,57.0,"Animation,Family,Fantasy",error,1966-11-01,1957.0,11.0,1.0,Tuesday,0.0,0.0,,6.4,95.0,both,172.0
28819,nm0342278,writer,Jacob Grimm,1785.0,tt0140096,writer,Hans im Glück,76.0,Musical,error,1949-12-18,1949.0,12.0,18.0,Sunday,0.0,0.0,,6.2,7.0,both,164.0
28825,nm0342278,writer,Jacob Grimm,1785.0,tt0164630,writer,Hans im Glück,74.0,"Comedy,Romance",error,1999-04-01,1999.0,4.0,1.0,Thursday,0.0,0.0,,4.8,57.0,both,214.0
28826,nm0342278,writer,Jacob Grimm,1785.0,tt0166853,writer,"Mahuliena, Golden Maiden",90.0,"Family,Fantasy,Mystery",error,1987-08-01,1987.0,8.0,1.0,Saturday,0.0,0.0,,6.7,92.0,both,202.0
28827,nm0342278,writer,Jacob Grimm,1785.0,tt0169654,writer,Der Bärenhäuter,81.0,"Family,Fantasy",error,1986-01-24,1986.0,1.0,24.0,Friday,0.0,0.0,,6.3,58.0,both,201.0
28828,nm0342278,writer,Jacob Grimm,1785.0,tt0171121,writer,The Blue Light,82.0,"Adventure,Family,Fantasy",error,1976-03-14,1976.0,3.0,14.0,Sunday,0.0,0.0,,6.8,55.0,both,191.0
28829,nm0342278,writer,Jacob Grimm,1785.0,tt0172467,writer,Mother Holly,59.0,"Family,Fantasy",error,1963-10-13,1963.0,10.0,13.0,Sunday,0.0,0.0,,6.3,231.0,both,178.0
28830,nm0342278,writer,Jacob Grimm,1785.0,tt0173173,writer,Snow White,63.0,"Family,Fantasy,Romance",error,1961-10-06,1961.0,10.0,6.0,Friday,0.0,0.0,,6.4,232.0,both,176.0
28832,nm0342278,writer,Jacob Grimm,1785.0,tt0183126,writer,Die goldene Gans,67.0,"Family,Fantasy",error,1964-09-25,1964.0,9.0,25.0,Friday,0.0,0.0,,6.4,258.0,both,179.0
28833,nm0342278,writer,Jacob Grimm,1785.0,tt0183862,writer,Das tapfere Schneiderlein,83.0,"Family,Fantasy",error,1956-11-28,1956.0,11.0,28.0,Wednesday,0.0,0.0,,6.4,119.0,both,171.0
28834,nm0342278,writer,Jacob Grimm,1785.0,tt0195726,writer,Mother Holly,73.0,"Family,Fantasy",error,1968-01-01,1961.0,1.0,1.0,Monday,0.0,0.0,,6.0,79.0,both,176.0
28835,nm0342278,writer,Jacob Grimm,1785.0,tt0200446,writer,As Quatro Chaves Mágicas,105.0,Family,error,,1971.0,,,,0.0,0.0,,7.1,36.0,both,186.0
28836,nm0342278,writer,Jacob Grimm,1785.0,tt0202275,writer,The Bremen Town Musicians,77.0,"Family,Fantasy",error,1965-11-01,1959.0,11.0,1.0,Monday,0.0,0.0,,6.1,77.0,both,174.0
28837,nm0342278,writer,Jacob Grimm,1785.0,tt0202536,writer,Puss in Boots,75.0,Animation,error,1999-07-06,1999.0,7.0,6.0,Tuesday,0.0,0.0,,5.5,105.0,both,214.0
28839,nm0342278,writer,Jacob Grimm,1785.0,tt0210146,writer,King Thrushbeard,74.0,Family,error,1954-08-15,1954.0,8.0,15.0,Sunday,0.0,0.0,,6.4,20.0,both,169.0
28840,nm0342278,writer,Jacob Grimm,1785.0,tt0210594,writer,Brüderchen und Schwesterchen,63.0,Family,error,1953-12-25,1953.0,12.0,25.0,Friday,0.0,0.0,,7.5,38.0,both,168.0
28841,nm0342278,writer,Jacob Grimm,1785.0,tt0210964,writer,Schneeweißchen und Rosenrot,70.0,"Family,Fantasy",error,1979-07-06,1979.0,7.0,6.0,Friday,0.0,0.0,,6.6,395.0,both,194.0
28845,nm0342278,writer,Jacob Grimm,1785.0,tt0225944,writer,Histórias Que Nossas Babás Não Contavam,97.0,Comedy,error,1981-04-24,1979.0,4.0,24.0,Friday,0.0,0.0,,4.7,203.0,both,194.0
28846,nm0342278,writer,Jacob Grimm,1785.0,tt0230969,writer,The Devil's Three Golden Hairs,92.0,"Family,Fantasy",error,1977-12-04,1977.0,12.0,4.0,Sunday,0.0,0.0,,6.7,90.0,both,192.0
28847,nm0342278,writer,Jacob Grimm,1785.0,tt0242860,writer,Schneeweißchen und Rosenrot,88.0,"Family,Fantasy",error,2003-05-08,1984.0,5.0,8.0,Thursday,0.0,0.0,,6.5,14.0,both,199.0
28848,nm0342278,writer,Jacob Grimm,1785.0,tt0243744,writer,El ahijado de la muerte,82.0,"Adventure,Drama",error,1946-10-31,1946.0,10.0,31.0,Thursday,0.0,0.0,,6.9,54.0,both,161.0
28849,nm0342278,writer,Jacob Grimm,1785.0,tt0245055,writer,Cinderella; Single Again,,"Comedy,Romance",error,2000-08-01,2000.0,8.0,1.0,Tuesday,0.0,0.0,,7.6,28.0,both,215.0
28851,nm0342278,writer,Jacob Grimm,1785.0,tt0249524,writer,Der Froschkönig,87.0,Family,error,1954-12-25,1954.0,12.0,25.0,Saturday,0.0,0.0,,7.3,28.0,both,169.0
28855,nm0342278,writer,Jacob Grimm,1785.0,tt0256086,writer,Hänsel und Gretel,109.0,"Adventure,Family,Fantasy",error,,1981.0,,,,0.0,0.0,,7.6,57.0,both,196.0
28861,nm0342278,writer,Jacob Grimm,1785.0,tt0293832,writer,Hansel & Gretel,89.0,"Comedy,Family,Fantasy",PG,2002-10-18,2002.0,10.0,18.0,Friday,0.0,154642.0,inf,4.5,1387.0,both,217.0
28864,nm0342278,writer,Jacob Grimm,1785.0,tt0307693,writer,Das Zaubermännchen,73.0,"Family,Fantasy",error,1972-01-01,1960.0,1.0,1.0,Saturday,0.0,0.0,,6.8,95.0,both,175.0
28866,nm0342278,writer,Jacob Grimm,1785.0,tt0312913,writer,Little Snowdrop,,"Adventure,Family,Fantasy",error,1910-12-16,1910.0,12.0,16.0,Friday,0.0,0.0,,3.5,35.0,both,125.0
28867,nm0342278,writer,Jacob Grimm,1785.0,tt0313622,writer,Snow White,116.0,"Adventure,Family,Fantasy",error,,1916.0,,,,0.0,0.0,,3.8,45.0,both,131.0
28871,nm0342278,writer,Jacob Grimm,1785.0,tt0326899,writer,Die goldene Gans,81.0,"Family,Fantasy",error,1953-12-25,1953.0,12.0,25.0,Friday,0.0,0.0,,6.4,11.0,both,168.0
28873,nm0342278,writer,Jacob Grimm,1785.0,tt0336055,writer,Blancanieves y el príncipe azul,,"Family,Fantasy",error,,1945.0,,,,0.0,0.0,,5.6,14.0,both,160.0
28874,nm0342278,writer,Jacob Grimm,1785.0,tt0336611,writer,Das hölzerne Kälbchen,66.0,Family,error,1961-05-08,1961.0,5.0,8.0,Monday,0.0,0.0,,6.6,12.0,both,176.0
28875,nm0342278,writer,Jacob Grimm,1785.0,tt0347218,writer,Hansel and Gretel,87.0,"Family,Fantasy",error,1954-08-27,1954.0,8.0,27.0,Friday,0.0,0.0,,6.4,37.0,both,169.0
28881,nm0342278,writer,Jacob Grimm,1785.0,tt0385988,writer,Red Riding Hood,82.0,"Action,Adventure,Family",PG,2007-02-07,2006.0,2.0,7.0,Wednesday,1600000.0,0.0,-1.0,3.7,1222.0,both,221.0
28882,nm0342278,writer,Jacob Grimm,1785.0,tt0389335,writer,Rotkäppchen,85.0,Family,error,1953-10-25,1953.0,10.0,25.0,Sunday,0.0,0.0,,6.5,20.0,both,168.0
28883,nm0342278,writer,Jacob Grimm,1785.0,tt0389453,writer,"Tischlein, deck dich",79.0,"Family,Fantasy",error,1956-09-09,1956.0,9.0,9.0,Sunday,0.0,0.0,,7.5,36.0,both,171.0
